 # step, time, energy, kin_ener, pot_ener
           0   0.0000000000000000       -4.1207717090152890E-005   0.0000000000000000       -4.1207717090152890E-005
           1   9.9999996527084551       -4.1207717002905894E-005   2.0269097022993990E-009  -4.1209743912608195E-005
           2   19.999999305416910       -4.1207716741004553E-005   8.1090350909783477E-009  -4.1215825776095531E-005
           3   29.999998958125367       -4.1207716303967550E-005   1.8250567467658623E-008  -4.1225966871435209E-005
           4   39.999998610833821       -4.1207715690991213E-005   3.2458500528825995E-008  -4.1240174191520039E-005
           5   49.999998263542281       -4.1207714900947699E-005   5.0742642678152403E-008  -4.1258457543625854E-005
           6   59.999997916250734       -4.1207713932382139E-005   7.3115634307051416E-008  -4.1280829566689191E-005
           7   69.999997568959188       -4.1207712783509008E-005   9.9592970086788168E-008  -4.1307305753595798E-005
           8   79.999997221667641       -4.1207711452207728E-005   1.3019302632786466E-007  -4.1337904478535594E-005
           9   89.999996874376095       -4.1207709936017566E-005   1.6493709347480602E-007  -4.1372647029492372E-005
          10   99.999996527084562       -4.1207708232131667E-005   2.0384941381688017E-007  -4.1411557645948549E-005
          11   109.99999617979302       -4.1207706337390114E-005   2.4695722450768034E-007  -4.1454663561897791E-005
          12   119.99999583250147       -4.1207704248272661E-005   2.9429080599885792E-007  -4.1501995054271518E-005
          13   129.99999548520992       -4.1207701960890219E-005   3.4588353600559983E-007  -4.1553585496895819E-005
          14   139.99999513791838       -4.1207699470975939E-005   4.0177194913364206E-007  -4.1609471420109581E-005
          15   149.99999479062683       -4.1207696773875421E-005   4.6199580230966317E-007  -4.1669692576185086E-005
          16   159.99999444333528       -4.1207693864536195E-005   5.2659814616873184E-007  -4.1734292010704927E-005
          17   169.99999409604374       -4.1207690737496660E-005   5.9562540256400694E-007  -4.1803316140060669E-005
          18   179.99999374875219       -4.1207687386874309E-005   6.6912744837500024E-007  -4.1876814835249306E-005
          19   189.99999340146064       -4.1207683806353413E-005   7.4715770580128757E-007  -4.1954841512154703E-005
          20   199.99999305416912       -4.1207679989172311E-005   8.2977323933840723E-007  -4.2037453228510716E-005
          21   209.99999270687758       -4.1207675928110196E-005   9.1703485964163868E-007  -4.2124710787751836E-005
          22   219.99999235958603       -4.1207671615473807E-005   1.0090072344911611E-006  -4.2216678849964967E-005
          23   229.99999201229448       -4.1207667043083679E-005   1.1057590070784462E-006  -4.2313426050162123E-005
          24   239.99999166500294       -4.1207662202260881E-005   1.2073629218383000E-006  -4.2415025124099178E-005
          25   249.99999131771139       -4.1207657083813542E-005   1.3138959580533254E-006  -4.2521553041866868E-005
          26   259.99999097041984       -4.1207651678024478E-005   1.4254394714571679E-006  -4.2633091149481643E-005
          27   269.99999062312827       -4.1207645974638906E-005   1.5420793440592146E-006  -4.2749725318698122E-005
          28   279.99999027583675       -4.1207639962854161E-005   1.6639061424056258E-006  -4.2871546105259785E-005
          29   289.99998992854518       -4.1207633631310432E-005   1.7910152844788841E-006  -4.2998648915789319E-005
          30   299.99998958125366       -4.1207626968084234E-005   1.9235072154194189E-006  -4.3131134183503655E-005
          31   309.99998923396208       -4.1207619960684223E-005   2.0614875922270493E-006  -4.3269107552911274E-005
          32   319.99998888667056       -4.1207612596051198E-005   2.2050674775655948E-006  -4.3412680073616789E-005
          33   329.99998853937899       -4.1207604860562170E-005   2.3543635427492552E-006  -4.3561968403311424E-005
          34   339.99998819208747       -4.1207596740040554E-005   2.5094982799322623E-006  -4.3717095019972815E-005
          35   349.99998784479590       -4.1207588219772946E-005   2.6706002234514588E-006  -4.3878188443224406E-005
          36   359.99998749750438       -4.1207579284534946E-005   2.8378041801818886E-006  -4.4045383464716838E-005
          37   369.99998715021280       -4.1207569918627028E-005   3.0112514686549839E-006  -4.4218821387282012E-005
          38   379.99998680292128       -4.1207560105923278E-005   3.1910901665532954E-006  -4.4398650272476576E-005
          39   389.99998645562971       -4.1207549829935454E-005   3.3774753660302684E-006  -4.4585025195965723E-005
          40   399.99998610833825       -4.1207539073895461E-005   3.5705694361026971E-006  -4.4778108509998157E-005
          41   409.99998576104667       -4.1207527820859956E-005   3.7705422911203527E-006  -4.4978070111980310E-005
          42   419.99998541375516       -4.1207516053841675E-005   3.9775716640241569E-006  -4.5185087717865830E-005
          43   429.99998506646358       -4.1207503755972511E-005   4.1918433827515193E-006  -4.5399347138724027E-005
          44   439.99998471917206       -4.1207490910704713E-005   4.4135516477241378E-006  -4.5621042558428850E-005
          45   449.99998437188049       -4.1207477502057399E-005   4.6428993078462539E-006  -4.5850376809903649E-005
          46   459.99998402458897       -4.1207463514917502E-005   4.8800981318345402E-006  -4.6087561646752043E-005
          47   469.99998367729739       -4.1207448935405195E-005   5.1253690709757785E-006  -4.6332818006380971E-005
          48   479.99998333000588       -4.1207433751316230E-005   5.3789425085431733E-006  -4.6586376259859401E-005
          49   489.99998298271430       -4.1207417952655917E-005   5.6410584900705147E-006  -4.6848476442726434E-005
          50   499.99998263542278       -4.1207401532282128E-005   5.9119669274541480E-006  -4.7119368459736274E-005
          51   509.99998228813121       -4.1207384486677570E-005   6.1919277683893733E-006  -4.7399312255066941E-005
          52   519.99998194083969       -4.1207366816876570E-005   6.4812111209063341E-006  -4.7688577937782905E-005
          53   529.99998159354811       -4.1207348529574437E-005   6.7800973206994892E-006  -4.7987445850273923E-005
          54   539.99998124625654       -4.1207329638454791E-005   7.0888769264824424E-006  -4.8296206564937233E-005
          55   549.99998089896508       -4.1207310165775131E-005   7.4078506256740915E-006  -4.8615160791449221E-005
          56   559.99998055167350       -4.1207290144259076E-005   7.7373290292465609E-006  -4.8944619173505637E-005
          57   569.99998020438193       -4.1207269619353482E-005   8.0776323304386366E-006  -4.9284901949792121E-005
          58   579.99997985709035       -4.1207248651917755E-005   8.4290897971405859E-006  -4.9636338449058341E-005
          59   589.99997950979889       -4.1207227321426420E-005   8.7920390619460384E-006  -4.9999266383372460E-005
          60   599.99997916250732       -4.1207205729780468E-005   9.1668251669779598E-006  -5.0374030896758428E-005
          61   609.99997881521574       -4.1207184005839672E-005   9.5537993124338036E-006  -5.0760983318273474E-005
          62   619.99997846792417       -4.1207162310809704E-005   9.9533172481326656E-006  -5.1160479558942366E-005
          63   629.99997812063270       -4.1207140844639466E-005   1.0365737235919534E-005  -5.1572878080559002E-005
